session_id,user_id,timestamp,device,browser,location,events,duration_seconds,transactions,revenue,bounce,source_info,user_id_copy
sess_00420,,2024-05-05T18:53:01,,Safari,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-05T18:53:01""}]",0,0,,,"{""utm_source"": ""facebook"", ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00421,2309.0,2024-04-09T05:36:23,tablet,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-09T05:36:23""}]",3158,0,11.88,yes,"{""utm_source"": ""email"", ""utm_medium"": """", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00422,7761.0,2024-05-24T10:11:38,mobile,Chrome,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-24T10:11:38""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-24T10:11:48""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-24T10:12:03""}]",2581,0,36.43,,"{""utm_source"": ""email"", ""utm_medium"": null, ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00423,,2024-03-28T13:53:13,,Firefox,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-28T13:53:13""}]",3451,2,,no,"{""utm_source"": ""None"", ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": null}",
sess_00424,,2024-05-15T09:35:53,,Firefox,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-15T09:35:53""}]",1054,1,138.84,1,"{""utm_source"": """", ""utm_medium"": ""cpc"", ""utm_campaign"": """", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00425,,2024-05-25T09:45:11,tablet,Safari,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-25T09:45:11""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-25T09:45:21""}]",2995,,,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": ""organic"", ""utm_campaign"": null, ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00426,,2024-03-01T15:28:57,desktop,Chrome,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-01T15:28:57""}]",2146,,,yes,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00427,9737.0,2024-03-30T17:58:21,tablet,Unknown,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-30T17:58:21""}]",2837,1,,,"{""utm_source"": ""linkedin"", ""utm_medium"": ""CPC"", ""utm_campaign"": null, ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00428,,2024-05-24T21:56:06,mobile,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-24T21:56:06""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-24T21:56:16""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-24T21:56:31""}]",1555,1,190.72,,"{""utm_source"": ""newsletter"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00429,,2024-05-14T13:06:36,desktop,,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-14T13:06:36""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-14T13:06:46""}]",3166,0,,,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00430,,2024-03-12T20:23:42,tablet,,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-12T20:23:42""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-12T20:23:52""}]",1481,0,99.23,,"{""utm_source"": ""linkedin"", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_00431,,2024-05-06T03:03:42,,Chrome,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-06T03:03:42""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-06T03:03:52""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-06T03:04:07""}]",3065,2,1.74,0,"{""utm_source"": ""facebook"", ""utm_medium"": ""social"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00432,,2024-01-12T13:04:31,,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-12T13:04:31""}]",850,,125.3,,"{""utm_source"": null, ""utm_medium"": ""display"", ""utm_campaign"": """", ""referrer_url"": """"}",
sess_00433,,2024-02-08T12:28:57,,Chrome,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-08T12:28:57""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-08T12:29:07""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-08T12:29:22""}]",201,0,,1,"{""utm_source"": ""linkedin"", ""utm_medium"": ""CPC"", ""utm_campaign"": null, ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00434,5715.0,2024-02-21T11:05:01,,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-21T11:05:01""}]",3228,0,,0,"{""utm_source"": """", ""utm_medium"": ""CPC"", ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_00435,9985.0,2024-04-19T01:06:24,tablet,,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-19T01:06:24""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-19T01:06:34""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-19T01:06:49""}]",2023,1,,no,"{""utm_source"": ""email"", ""utm_medium"": ""social"", ""utm_campaign"": """", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00436,6994.0,2024-04-23T02:23:55,desktop,,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-23T02:23:55""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-23T02:24:05""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-23T02:24:20""}]",923,,27.75,1,"{""utm_source"": ""email"", ""utm_medium"": ""cpc"", ""utm_campaign"": """", ""referrer_url"": """"}",
sess_00437,9883.0,2024-02-21T01:35:09,tablet,Safari,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-21T01:35:09""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-21T01:35:19""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-21T01:35:34""}]",2554,,,no,"{""utm_source"": ""linkedin"", ""utm_medium"": ""email"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": null}",
sess_00438,,INVALID_DATE,tablet,,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-06T21:02:38""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-06T21:02:48""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-06T21:03:03""}]",1849,1,97.88,,"{""utm_source"": null, ""utm_medium"": ""cpc"", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00439,,2024-02-17T14:47:47,tablet,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-17T14:47:47""}]",1803,,88.0,yes,"{""utm_source"": ""None"", ""utm_medium"": ""social"", ""utm_campaign"": null, ""referrer_url"": null}",
sess_00440,,2024-03-14T22:59:04,desktop,Edge,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-14T22:59:04""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-14T22:59:14""}]",1933,2,,1,"{""utm_source"": ""linkedin"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00441,,2024-01-27T19:52:33,tablet,Safari,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-27T19:52:33""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-27T19:52:43""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-27T19:52:58""}]",2901,2,,yes,"{""utm_source"": null, ""utm_medium"": ""email"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00442,6706.0,2024-04-29T09:14:21,mobile,Edge,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-29T09:14:21""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-29T09:14:31""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-29T09:14:46""}]",0,,58.16,no,"{""utm_source"": ""None"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00443,3969.0,2024-04-29T13:02:36,desktop,Chrome,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-29T13:02:36""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-29T13:02:46""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-29T13:03:01""}]",3381,2,,yes,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_00444,9869.0,2024-04-06T13:17:34,,Firefox,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-06T13:17:34""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-06T13:17:44""}]",2877,0,131.87,yes,"{""utm_source"": ""google"", ""utm_medium"": ""email"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00445,,2024-01-24T03:09:42,,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-24T03:09:42""}]",0,,,,,
sess_00446,,2024-05-19T02:57:57,,Safari,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-19T02:57:57""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-19T02:58:07""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-19T02:58:22""}]",0,1,,1,"{""utm_source"": ""linkedin"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00447,,2024-02-29T23:34:41,mobile,Unknown,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-29T23:34:41""}]",1282,1,147.86,,"{""utm_source"": ""None"", ""utm_medium"": """", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00448,5095.0,2024-01-27T02:30:07,mobile,,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-27T02:30:07""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-27T02:30:17""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-27T02:30:32""}]",1398,,87.25,no,"{""utm_source"": ""None"", ""utm_medium"": ""organic"", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00449,,2024-02-10T00:15:37,,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-10T00:15:37""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-10T00:15:47""}]",2010,,,0,,
sess_00450,,2024-03-08T05:12:37,desktop,,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-08T05:12:37""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-08T05:12:47""}]",2769,,2.1,,"{""utm_source"": null, ""utm_medium"": ""CPC"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00451,,2024-02-27T15:24:12,desktop,Unknown,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-27T15:24:12""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-27T15:24:22""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-27T15:24:37""}]",1207,0,127.03,1,"{""utm_source"": ""linkedin"", ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00452,,2024-02-18T18:20:18,mobile,Firefox,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-18T18:20:18""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-18T18:20:28""}]",0,2,70.37,no,"{""utm_source"": ""newsletter"", ""utm_medium"": null, ""utm_campaign"": """", ""referrer_url"": null}",
sess_00453,7491.0,2024-02-28T06:54:58,,Edge,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-28T06:54:58""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-28T06:55:08""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-28T06:55:23""}]",1817,0,25.14,no,"{""utm_source"": ""None"", ""utm_medium"": ""CPC"", ""utm_campaign"": """", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00454,,2024-05-31T12:32:51,mobile,Safari,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-31T12:32:51""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-31T12:33:01""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-31T12:33:16""}]",976,,28.2,,"{""utm_source"": ""facebook"", ""utm_medium"": ""display"", ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_00455,2803.0,2024-01-27T02:23:43,mobile,Chrome,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-27T02:23:43""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-27T02:23:53""}]",1448,,,0,"{""utm_source"": ""None"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_00456,,2024-01-22T23:19:16,tablet,Edge,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-22T23:19:16""}]",0,,,0,"{""utm_source"": ""google"", ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00457,,2024-01-04T05:37:11,desktop,Safari,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-04T05:37:11""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-04T05:37:21""}]",,,,yes,"{""utm_source"": null, ""utm_medium"": ""cpc"", ""utm_campaign"": """", ""referrer_url"": null}",
sess_00458,,2024-04-02T16:21:12,mobile,Safari,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-02T16:21:12""}]",2526,0,,0,"{""utm_source"": ""google"", ""utm_medium"": null, ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_00459,,2024-01-01T00:31:31,,Edge,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-01T00:31:31""}]",3363,0,,yes,"{""utm_source"": ""facebook"", ""utm_medium"": ""email"", ""utm_campaign"": null, ""referrer_url"": null}",
sess_00460,6219.0,2024-01-09T15:52:12,desktop,,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-09T15:52:12""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-09T15:52:22""}]",,1,,,"{""utm_source"": ""linkedin"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00461,3123.0,2024-05-10T19:14:19,mobile,Edge,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-10T19:14:19""}]",0,,,yes,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00462,,2024-04-30T01:53:42,desktop,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-30T01:53:42""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-30T01:53:52""}]",1905,0,130.62,,"{""utm_source"": ""newsletter"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00463,,2024-02-08T16:00:41,,Unknown,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-08T16:00:41""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-08T16:00:51""}]",2099,1,,no,"{""utm_source"": ""None"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00464,,2024-03-13T10:30:15,,Unknown,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-13T10:30:15""}]",3017,,,0,"{""utm_source"": ""None"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00465,,2024-05-21T08:36:56,,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-21T08:36:56""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-21T08:37:06""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-21T08:37:21""}]",277,0,,no,"{""utm_source"": """", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00466,4908.0,2024-05-12T09:00:44,tablet,Safari,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-12T09:00:44""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-12T09:00:54""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-12T09:01:09""}]",843,0,39.52,no,"{""utm_source"": ""None"", ""utm_medium"": ""social"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",4908.0
sess_00467,1039.0,2024-02-16T23:47:45,tablet,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-16T23:47:45""}]",2319,2,80.76,0,"{""utm_source"": null, ""utm_medium"": ""organic"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00468,,2024-01-30T11:16:23,desktop,Chrome,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-30T11:16:23""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-30T11:16:33""}]",1487,,120.68,,"{""utm_source"": ""newsletter"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": null}",
sess_00469,,2024-01-11T21:16:36,,Firefox,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-11T21:16:36""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-11T21:16:46""}]",2024,,,no,"{""utm_source"": ""linkedin"", ""utm_medium"": ""display"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00470,,2024-01-16T04:14:53,tablet,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-16T04:14:53""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-16T04:15:03""}]",188,1,,0,"{""utm_source"": ""linkedin"", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_00471,,2024-01-25T18:47:00,,Firefox,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-25T18:47:00""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-25T18:47:10""}]",0,0,,,"{""utm_source"": ""facebook"", ""utm_medium"": ""email"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": null}",
sess_00472,,2024-04-28T06:55:24,tablet,Unknown,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-28T06:55:24""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-28T06:55:34""}]",2097,1,4.54,,"{""utm_source"": ""facebook"", ""utm_medium"": ""display"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00473,,2024-02-17T03:49:52,,Firefox,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-17T03:49:52""}]",2025,,55.18,,"{""utm_source"": ""email"", ""utm_medium"": ""organic"", ""utm_campaign"": """", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00474,9393.0,INVALID_DATE,,Unknown,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-25T06:56:20""}]",2495,,,,"{""utm_source"": ""google"", ""utm_medium"": ""email"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00475,,2024-02-02T12:47:31,,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-02T12:47:31""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-02T12:47:41""}]",113,,59.37,1,"{""utm_source"": ""linkedin"", ""utm_medium"": ""display"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00476,,2024-01-07T03:19:50,mobile,Safari,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-07T03:19:50""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-07T03:20:00""}]",265,,,yes,"{""utm_source"": ""email"", ""utm_medium"": ""email"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00477,5899.0,2024-04-26T01:13:45,mobile,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-26T01:13:45""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-26T01:13:55""}]",1180,0,,,"{""utm_source"": ""newsletter"", ""utm_medium"": ""display"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00478,,2024-01-11T22:16:49,,Unknown,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-11T22:16:49""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-11T22:16:59""}]",627,,13.61,no,,
